FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,RowID,LastUpdated
11628-64F,42322-42,Florida Opportunity Fund,Government Agency,5380e30f5cd7beb8632a15101967b7c607c3aacf0c39da0cf30624d14432f99a,12/09/2024
11640-07F,11614-24,University of Michigan Endowment,Endowment,47ff2945eb17b4fee5fb37c5c5790eb1ee62df6be99d52407abe8bb3cf4e12c3,12/09/2024
11643-31F,11544-85,Alfred duPont Charitable Trust,Foundation,2ea17fc834fa86ad554882f9add40d4f1e724117fa884e293925606d6daa2877,12/09/2024
11643-31F,11567-80,FLAG Capital Management,Fund of Funds,76705859d2be9f8a1c750d61dea21f8eed320faef98136b5379fc23708908b48,12/09/2024
11643-31F,11571-76,GroveStreet,Fund of Funds,c94a6eb185318fbb70513f0e7609972c1248634e8e3f4fa5f1257fa993d3f955,12/09/2024
11643-31F,11580-40,Knightsbridge Advisers,Fund of Funds,dea9c12c67552cd942c3a0e77cfe4ffd568d68459fa9c891eee2d4f7f396a044,12/09/2024
11643-31F,10220-50,AlpInvest Partners,Fund of Funds,59e3ae916708dc5a57af9765482e422d1f643a22e49c05d5250d23b1f8346b18,12/09/2024
11643-31F,11599-30,Princeton University Investment Company,Endowment,6e5d6ab40b16588eaf3ca460a4bf5d609c80827bec722ef805203c881de86393,12/09/2024
11643-31F,11617-93,VenCap International,Fund of Funds,0fa26e2bf69adcbbb0df2a6eda5e4497cb723b5c0bae2e822d21090274c43015,12/09/2024
11643-31F,10748-26,Foundry (Market Intelligence),Corporation,b1f93e44de45121e36b70465de3d8571ced451428bf3ca2713a031647515a451,12/09/2024
11643-31F,14140-09,TrueBridge Capital Partners,Fund of Funds,7ce364a3fbd61c24f026ebfc561119700b03f6c1b24aaf92a8a842b5c121f9e3,12/09/2024
11643-31F,53170-75,The Klarman Family Foundation,Foundation,629f8db9cf0187100e37595c9133c797e04e4d380329f423ed9b0978b402e67e,12/09/2024
11643-31F,599848-75,Hazard Family Foundation,Foundation,d23755bedd7617d25e0e28f8128c74f813007644fecba02b6d3f29ed4940b12d,12/09/2024
11644-30F,11577-16,Inter-American Development Bank,Banking Institution,a74fe65460e66f7c29a4ff3d0b5ed14750a0c613d6a2b58e3d769c25d2ff5e1c,12/09/2024
11644-30F,10759-78,International Finance Corporation,Economic Development Agency,758693aff4b6c80e7a4f3dedfb8d87f5e5e5ef693d0112c90456fe0b637a2cda,12/09/2024
11644-30F,42381-64,Fondo de Fondos,Fund of Funds,bc39283176ac53a0b52637531b5beb5906728e27e1961ef9eb39374c877749ac,12/09/2024
11644-30F,42713-56,Sarona Asset Management,Fund of Funds,84c2c52a06182918b4ab30d75353cb2f999b8a74e08bb7bebb1665ba0bd1eda8,12/09/2024
11644-30F,10071-01,JP Morgan Asset Management,Money Management Firm,404db258a8921d7381f3785a64422e69c9d6bd856f16c2f3f3a57b7d4c69a189,12/09/2024
11644-30F,11602-18,Rockefeller Foundation,Foundation,95c962d95c6b3e5d96dfc323ef4c28c20dbc7dce51dd2a4f7a9091ef4ab991df,12/09/2024
11644-30F,41731-39,IDB Lab,Economic Development Agency,e1a44561fb24bbde6674aa0fa05b73ffe49fca5611c246cd255b72e002abb1a2,12/09/2024
11644-30F,42781-78,Corporación Andina de Fomento,Banking Institution,53804ec4f355c4d2b28b5c17fac97f26bbc5d86e24ff3ab1ab0b6bbba287d62b,12/09/2024
11644-30F,53210-44,The Robert and Ardis James Foundation,Foundation,401dada3aa8a55fe4f28c6fa132e99d9c0a37af061567a265c4aeff2e1de87df,12/09/2024
11711-53F,11615-68,University of Washington Endowment,Endowment,6f1676ec049b70fd2c9a6da6a285cc37b7a634383327f1cdf90080bf8b474d1a,12/09/2024
11711-53F,53155-36,The Sherman Fairchild Foundation,Foundation,682e2716517109fcf029b0f4d88337500ff082c04019f1f841e8b4a5d540693d,12/09/2024
11711-53F,11546-83,Andrew W. Mellon Foundation,Foundation,8251dd21724e36e941be9402f53d15d10e9eda43bd4cd5458765f203ef0fc79a,12/09/2024
11711-53F,11568-43,Ford Foundation,Foundation,a474f389401ef3cf81d5c68dea00a4e5dd1f73b2d2f2424bf4d4f07400ca6958,12/09/2024
11711-53F,11546-92,The Annie E. Casey Foundation,Foundation,1af54bfc0e50ef0b13cf74cd77660a39acb67aaf06e523c2bfc41d4b6d58e2a9,12/09/2024
11711-53F,11572-12,Hall Family Foundation,Foundation,015b96b272955aef79e3de966f3801839aceaed373d9b2dc8b704c5410d202f8,12/09/2024
11711-53F,11580-40,Knightsbridge Advisers,Fund of Funds,69cbb14f08ee60d101e9d5c8f14d54325c415d8315d7a5110453e10da2d16a73,12/09/2024
11711-53F,58909-33,MGB Erisa Master Trust,Corporate Pension,37dcdaef8afb7363abb437853692caeb206968a3c08f20b33adc0becea87b4e4,12/09/2024
11711-53F,58618-72,The Heinz Endowments,Foundation,d5393a5895d20f84fa72c5e54c7a5c5a4de96108815434472c922bda67ecae0a,12/09/2024
11711-53F,58914-37,Massachusetts Institute of Technology Basic Retirement Plan,Corporate Pension,fa8a6ac65c09672157d5703edd26929670136eb3cb874b0068e4aa0df9e15ba5,12/09/2024
11711-53F,10366-57,Wellcome Trust,Foundation,c212ca583c107593f82855f4e6017b484eab1fd96c1d031c1d48f9109f2527f1,12/09/2024
11711-53F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,08bf37aeb46db3b95df295a43164d20c1b1b367d64a0e41a9524b5a2b7b63024,12/09/2024
11711-53F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,20a62a8e9a6b2bffa27d4eb18d24ac8ff1a435ebb0e09aa5dbf68188319ee63d,12/09/2024
11711-53F,11602-18,Rockefeller Foundation,Foundation,89d2cbdac42f7067d8c20c93c0bb83c97e97f8a889392b16fc1210603b7c34c8,12/09/2024
11711-53F,11577-43,TIFF Investment Management,Fund of Funds,844ad2f8531e16c8194933e25f2a052b7d2257b609488dfc6da2269b50434e4f,12/09/2024
11711-53F,42865-03,AustralianSuper,Corporate Pension,64db55de6233c5602bd0b8b9830704055ffd77af4a88490354e4c547f3c31d56,12/09/2024
11711-53F,152031-61,Operating Engineers Trust Fund of Washington D.C. and Vicinity,Union Pension Fund,e497bb3c1a8a30d965b10a45cdcc7ade64bd76ccdf25425f96e9e8b72ce643a4,12/09/2024
11711-62F,53155-36,The Sherman Fairchild Foundation,Foundation,f89378ebfb63b62770a2d905247a9ef38f04fe71fcc64be755faf259d96774a4,12/09/2024
11711-62F,11572-12,Hall Family Foundation,Foundation,fdbdf88566810045c32c68dd98666f78c103c836d7077d657aab348ce56a074e,12/09/2024
11711-62F,11580-40,Knightsbridge Advisers,Fund of Funds,ffacc621aa2261f6b1e850972be4eef2d01a461eb64a051795297676c89b725d,12/09/2024
11711-62F,58618-72,The Heinz Endowments,Foundation,9a4acffe09c91aa0996f745ece6610e64d5535c928b0164bf5f97b6d10c4b95f,12/09/2024
11711-62F,11546-83,Andrew W. Mellon Foundation,Foundation,e73d7b0b3a3a1769eb17448c4d69d12c5980971166fffb2c68c6faf35b8f9148,12/09/2024
11711-62F,58914-37,Massachusetts Institute of Technology Basic Retirement Plan,Corporate Pension,388f8ebb5e3aac69417fdd0060c9ba332f03ff44824c8f414e6925ef442cc7d5,12/09/2024
11711-62F,11546-92,The Annie E. Casey Foundation,Foundation,c110502cabe7ebb50a4107b035cae03277abdbaeabe6549e958a6586e7180df5,12/09/2024
11711-62F,10366-57,Wellcome Trust,Foundation,a19d3548a491022258ab8be5333e9bdb7693472dc437185e67faed44a3abb5e3,12/09/2024
11711-62F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,ca423dc3f32a08d3bd538d7594f29a3f8c561614f69f88a81e4a64beaae80d02,12/09/2024
11711-62F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,63702ceaa93176d00e3e1b68409c873e20f191269362f87325137bbd9e0336e7,12/09/2024
11711-62F,11602-18,Rockefeller Foundation,Foundation,40e4afae1b426ce549f8a231f7fc2a782517addfa11bfb3ab0b806f6ac2592cb,12/09/2024
11711-62F,11594-08,State Teachers Retirement System of Ohio,Public Pension Fund,a6a142c453e8b6d9d3a858b1e7994d7b8a26b176587b43760634ecb1edae6afc,12/09/2024
11711-62F,42865-03,AustralianSuper,Corporate Pension,610058474ca6e888e7411a7850a37c9978565bccb4bfc22c1a811a01f861b534,12/09/2024
11711-62F,152031-61,Operating Engineers Trust Fund of Washington D.C. and Vicinity,Union Pension Fund,7d6c35417980fdc88b0a36280c8fd9993ce4c5bd0a3e51505ebc1c972f0fdf42,12/09/2024
11852-56F,53149-33,Charles Stewart Mott Foundation,Foundation,7fa3d7662691458df9e49325e3c467678d729d9d1e92b4e9904bccaaea42c390,12/13/2024
11852-56F,11546-83,Andrew W. Mellon Foundation,Foundation,77859f7acd9163b16b64dc71936d18fd39ee1b37bf79b92bd473095b81fc3e0b,12/13/2024
11852-56F,53173-36,The Schmidt Family Foundation (Palo Alto),Foundation,6488014222b2dff4d63ce70ce09775c8a365d7f127b43b720aed39e1ee9c7b6c,12/13/2024
11852-56F,11568-43,Ford Foundation,Foundation,0d7bf52b9807bfc0773fedf23618c5f33629df3b8f4c841f652da0747dfd361c,12/13/2024
11852-56F,11602-18,Rockefeller Foundation,Foundation,b70213d1c04bdc087b9fdae5cbe228064c66f2cba94d553776371a5162deea28,12/13/2024
11852-56F,11566-54,Ewing Marion Kauffman Foundation,Foundation,bdd0982c43feb9bdb2bfc0161bb8dac05432f51586848a4b7205e2ee56941e69,12/13/2024
11852-56F,58849-30,William H. Miner Foundation,Foundation,ba7861f5ac23eda085277e06b085ada7a8170a362f53118ff5bd88dd51bb2c5e,12/13/2024
11852-56F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,d6b0e0a4d59b2c7d02859290a293ef69493cb644e1318e77862ff09568972707,12/13/2024
11852-56F,65670-22,HP Incorporated Master Trust,Corporate Pension,d5fbacedf7f0f5973bc08bd676ecd512b33ec83650f324c04b46ef232b456033,12/13/2024
11852-56F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,ff912ed8377c5ccf74f4fe301ec89e0b80e672c103ca865b7b9c7bea1e91d1f6,12/13/2024
11852-56F,11105-47,Adams Street Partners,Fund of Funds,005888a7a2b7ec63d3b5d2de699b3204f42d1a309cdcc6693e4c6b6058cddfdd,12/13/2024
11852-56F,11578-78,John S. and James L. Knight Foundation,Foundation,e33e2b56fcd56ed0b5dc25136010f80a805a0ea609594b43eb8178da631e7cb9,12/13/2024
11852-56F,53158-24,Charles K. Blandin Foundation,Foundation,8758c18b2da075101aef77c4b0ec494d3a729b0ba9f0361ea181e17f0bc67147,12/13/2024
11852-56F,152031-61,Operating Engineers Trust Fund of Washington D.C. and Vicinity,Union Pension Fund,f9b61ad580f2af5fb2fdcddb5c0061dcea93966b7cc1d188a15fd80d17615fa2,12/13/2024
11852-56F,100646-92,HP 401 (K) Plan,Corporate Pension,58eb32b16f872818d3f947f85114c8c74e02298b31025a549aa74a9f3e05e833,12/13/2024
11852-83F,11338-39,WP Global Partners,Fund of Funds,73f2d08f7582cdc233a17214a0424beb6979b02995d7f0f463b9759ca35a0fc4,12/09/2024
11852-83F,11554-12,Bush Foundation,Foundation,6888e775ae52e9726f159dd4a7922ae6d3d8808929c63f957c7d460198cb8129,12/09/2024
12040-75F,42387-40,China Development Financial Holding,Banking Institution,f7c9458ea3c475d6a4e767f6e8edbed39e2322d3223df60c7301badd59c8aef3,12/09/2024
12040-75F,11079-46,California Public Employees' Retirement System,Public Pension Fund,784906c802d531bdbf9a321e6d37725fef2c10d966a2ad90c5438b96ae11a748,12/09/2024
12040-75F,52488-37,Travelers Indemnity Company,Insurance Company,c9cc50811c3b51eabc1d5219279adc4c34b98983c4b6b489eda31a5ff583bdfd,12/09/2024
12040-75F,52456-96,Dorinco Reinsurance Company,Insurance Company,b7200cd88753e576a79e7c6d9c01aa4c8ed85a07d538836b58248dcdd645bbd8,12/09/2024
12040-75F,11593-72,Ohio Public Employees Retirement System,Public Pension Fund,0c4c60cdd3de0df867c4085736f28e746c70b21a3edb795bf2bcc4e11694ff81,12/09/2024
12040-75F,11576-98,Industriens Pensionsforsikring,Union Pension Fund,8a378b4d6b801d4165d0ad0a3b0f1fb71cc8ee2bf3fc2c455e781f848b16446c,12/09/2024
12040-75F,53173-45,Neubauer Family Foundation,Foundation,8fed2388a049ceb157d262d7c13054e82300465bcc351181e3eff29303dcedc0,12/09/2024
12040-75F,59037-22,Shell Pension Plan,Corporate Pension,87e2c10211f1c45471a8d12e53e5b1d2a163c979e5717a2bf9faf90f73eac71a,12/09/2024
12040-75F,62761-06,Beth Israel Deaconess Medical Center Pension Plan,Corporate Pension,cdc204852cda3e0c56b1f212f1dafa8619b6d8441a5dd50ca76874a8820fbde1,12/09/2024
12040-75F,53174-08,Sobrato Family Foundation,Foundation,5dcaa01bb309a4de92604419005a3732ff257ff0dd642df1aca568a15da4fb6b,12/09/2024
12040-75F,58914-37,Massachusetts Institute of Technology Basic Retirement Plan,Corporate Pension,8c73b3c3cbfb5abf4074ac8d5bcb13873ffb8d7f1b2669a9f0bfb3e85ff6ac7a,12/09/2024
12040-75F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,fc5ff8523e90b0d500efafbb40a18270abf168089f18b080e77ccde140a9e14b,12/09/2024
12120-31F,42353-38,Renaissance Venture Capital,Fund of Funds,29f1d45f95a30b873cffbdcd027ce6248fa074485a7ccb68e94dc9c8713453b7,12/09/2024
12120-31F,11588-14,Michigan Department of Treasury,Government Agency,7ade87f6abff2976ea8e24f9ad5b3d1d6e80535d6783b8258515438cf4f048e5,12/09/2024
12120-31F,14141-71,The Ohio Capital Fund,Fund of Funds,9c59c992fbb86495127c3c5594654dee516487db6192d11a49acf52c0e3ee7a5,12/09/2024
12120-31F,53149-33,Charles Stewart Mott Foundation,Foundation,83de7f7d3cd6f70d54ab46b91738886048fc70b37908b6cd73d1076e1e3da480,12/09/2024
12120-31F,53157-79,The Herbert H. and Grace A. Dow Foundation,Foundation,e3d9ac5145e2f9351deba4e421bb57b5634814781879cd8c4e7cedd3dc0fcdbd,12/09/2024
12120-31F,163383-85,State of Michigan Retirement Systems,Public Pension Fund,b61f726f831f7128fdec374b6dc36bfcf3aaa633f2ff64697cdd56103bab6186,12/09/2024
12415-06F,11559-25,Colorado Public Employees' Retirement Association,Public Pension Fund,000f570dd87d81c1a192e5de5347dab68ee3d47382f9ac4242a35879a3ebca4f,12/09/2024
12415-06F,11574-73,Houston Firefighters' Relief and Retirement Fund,Public Pension Fund,2df16f6c66e8f46ed231cb7e86c1d62af22e1b2a7b79550cfcd2ee503bd82fe1,12/09/2024
12415-06F,52609-15,FCA US Pension Plan,Corporate Pension,a51d909276a8672d2ab8f02020a46fa84a0404f0af87d041796e8c1280ba5f40,12/09/2024
12415-06F,471837-88,FCA US Master Retirement Trust Balanced Pool,Corporate Pension,105f1f3cbce97b65276d936af5bdd2c7319f9f67f247860a70fa68b202df9a77,12/09/2024
12415-33F,11546-74,American Beacon Advisors,Fund of Funds,310dfed968d1825e3efbb59da9985c481c80f36f0b33e99fc330c129d5984109,12/09/2024
12415-33F,11572-30,Hamilton Lane,Fund of Funds,5db6ea42bcf1ca52df777c56c88b1badaf820d8dfb7be3c5df10fa7b77027722,12/09/2024
12415-33F,11576-26,Independence Holdings Partners,Fund of Funds,a298ad1963922a52716b77799fba4e7d2f279c93555f9d41684b16bbd2250518,12/09/2024
12415-33F,11559-25,Colorado Public Employees' Retirement Association,Public Pension Fund,d471fc3f5e6260d8cfaf5fa51b4c757632206eddfbc33bc60bd25ffc187f43d1,12/09/2024
12415-33F,11610-10,Teachers' Retirement System of Louisiana,Public Pension Fund,a3df7b7b70e8d9c8588ae2c365d463afe30611652bc5588341c916eaf4ad0730,12/09/2024
12415-33F,11548-09,Arkansas Teacher Retirement System,Public Pension Fund,3117944c5deecdcf9cf4f4ec85226fe4ffbc58db8385f46ac92dce3e52b56501,12/09/2024
12415-33F,11568-07,Florida State Board of Administration,Public Pension Fund,26d69d779e0b4deb37bf9f9db2ab9cec429bbd142781b9c5775e276ef2fb988e,12/09/2024
12415-33F,11574-73,Houston Firefighters' Relief and Retirement Fund,Public Pension Fund,d823a528c0fe849a7afa0d9e2e7c951d8bd32438ac7e52fc76c205d525a480ad,12/09/2024
12415-33F,11594-89,Oregon Public Employees Retirement System,Public Pension Fund,885d35ae8965a191552e4e384233a87429473f557fe44b75a91c2048a2c7aa1d,12/09/2024
12415-33F,51278-95,ACP Investment Group,Secondary LP,c52257bd3ec0589b86939f298569ac7e07040e38458ac219d23e1fe0b7644985,12/09/2024
12415-33F,11619-73,West Midlands Pension Fund,Public Pension Fund,07208b01b1cbc71250b7ac1fab70a9420fd68aff3ddae710c72fc12273fe6863,12/09/2024
12415-33F,10545-85,BMO Private Equity Trust,Fund of Funds,7ff95e127e4266d5c5ff1f50902ef4d2c8ba40c110cb2f4f2b161b4bf4a34b22,12/09/2024
12415-33F,10720-36,Pacific Corporate Group,Direct Investment,aedbe2ede85bf81a16d9d62dbcb6a87b1b4970d3f526c7169658e98ef96b9c01,12/09/2024
12415-33F,58935-61,Mobile Police and Firefighters Pension Fund,Public Pension Fund,f71ba1d8c33920211393b7e5481d8bf1e23b2939518822786cc3a45f7f6e9ffc,12/09/2024
12415-33F,53257-78,R D & Joan Dale Hubbard Foundation,Foundation,8e49d8d65ea8a931379815f75245b8d4fd958f596750767ac5f5bbda09c4cd4f,12/09/2024
12415-33F,52609-15,FCA US Pension Plan,Corporate Pension,c319b8b1d31262e219c5f532163e673c1567e53324857b32babd9c1ff381cd73,12/09/2024
12415-33F,58507-30,"American Airlines, Inc. Pilot Retirement Benefit Program Fixed Income Plan",Corporate Pension,c65626960ff92f579dd4018f13c2a0f437506a11b5ef55e1cccd75fa66fa827a,12/09/2024
12415-33F,52568-47,The Goodyear Tire & Rubber Company Common Trust,Corporate Pension,b63d5b2462908edcb639a82c6cb79dd852f7e846f51f92bf849d78bcfd84fa2d,12/09/2024
12415-33F,62758-54,Master Trust Between Pfizer and The Northern Trust Company,Corporate Pension,e62d2e2745b71f350ddf9ee23aada82f93c4b7877219fb073930f4de0e262f7e,12/09/2024
12415-33F,52610-05,American Airlines Master Fixed Benefit Pension Trust,Corporate Pension,eacec79499f19ec99211fbc5a0bb3fccc48ea0086963de088328779706865108,12/09/2024
12415-33F,152020-00,Oshkosh Employee Retirement Trust,Corporate Pension,0d81954fe94b48f1505f1a4053975784111fb54bd786171e5732081bcc12e2f0,12/09/2024
12415-33F,58312-72,Headlands Capital,Fund of Funds,1720dececca739c4851f206e596e42fc13b37c22179f16e26f730821e1d0b2b0,12/09/2024
12415-33F,129119-14,The Goodyear Tire & Rubber Company Common Trust - Alternatives,Corporate Pension,997a1cbc46d3ee96453807cdbc2e0a19ff35a892dd4f81c07ea3f5f084bb7355,12/09/2024
12415-33F,434303-02,Colorado School Division Pension,Public Pension Fund,2259007428a94fda4209793b1dab8d4d42ca9538c3d6cce869222fa159d33777,12/09/2024
12415-33F,471837-88,FCA US Master Retirement Trust Balanced Pool,Corporate Pension,e672586778011ae75c42a955231017af430a508aab4b2792840762db9d867593,12/09/2024
12415-33F,61992-10,Columbia Threadneedle Investments,Money Management Firm,eebf40eec7d06ffddb79d4aba21cb6535e6f2dd6f60bf1bae1f047c8825187d2,12/09/2024
12427-39F,42257-08,Texas County & District Retirement System,Public Pension Fund,326df6a931f6b845ee2e6b5fcf271457602f241cc649bcf271fb44d701ebb72a,12/09/2024
12427-39F,40435-93,Tennessee Consolidated Retirement System,Public Pension Fund,7790dc1f2798fdcc394d0b6ea568b52a85c4b7ba93e5804a9436a6387ef6d8bb,12/09/2024
12427-39F,11592-10,New Mexico Public Employees' Retirement Association,Public Pension Fund,98e1a30afd46f31984946a25813d13b2875435ccfd562fb311a8b8c9a4fb9dd6,12/09/2024
12427-39F,11548-09,Arkansas Teacher Retirement System,Public Pension Fund,7168a9bb6d0b9fc183fc4d478d85e688ae86cb8fa3a9c97dabc841971eb11b97,12/09/2024
12427-39F,11591-02,Ireland Strategic Investment Fund,Sovereign Wealth Fund,0ebd9921740bfbd95ebdecbe774eb29062dd1bd4e0a455c1ea859ee3d49277b4,12/09/2024
12427-39F,11603-71,San Francisco Employees' Retirement System,Public Pension Fund,a67457aae355aea039a863cad8e933624619db14109e7e3b1860f94b5dfd39e3,12/09/2024
12427-39F,52457-86,Employers Insurance Company of Wausau,Insurance Company,a59172f298668e97e4c185951650c4826065efd73703d5fdc0fb30037b74d7e5,12/09/2024
12427-39F,52468-30,Liberty Mutual Fire Insurance Company,Insurance Company,1cd9b5e1e0fae1c39c7b199dee2965cc3926660331dad095b7c8c55c2344c837,12/09/2024
12427-39F,52468-39,Liberty Mutual Insurance Company,Insurance Company,b095f32e0a75a71070921605af7be07e64618f2ee128a01047b91879ba246b91,12/09/2024
12427-39F,52471-90,Minnesota Life Insurance Company,Insurance Company,dcef6153b52a498c116fc95574aa0c04e6e99e6fad87fa6df327a73fc687a2ae,12/09/2024
12427-39F,58689-46,Mayo Pension Plan,Corporate Pension,4e72e84f401385c9fa26cbd8f5a836df020f2069a7c88d358bba019c9dcaf37a,12/09/2024
12427-39F,53172-73,Triad Foundation,Foundation,622297e6448f8557a228e51acf0084e257e6ebe706a2bc029522587d01e3a3c4,12/09/2024
12427-39F,58938-22,Liberty Mutual Retirement Benefit Plan,Corporate Pension,424d7a0cce8f9cc2d800697cafc2d72c19220a3ed132471fdea4145380f9eda0,12/09/2024
12427-39F,407252-62,The Boeing Company Employee Retirement Plans Master Trust,Corporate Pension,2af34739f164653619fc10b0343369e0c1e9ce1344a74917c41949d288775378,12/09/2024
12427-39F,114220-72,National Treasury Management Agency Pension Scheme,Corporate Pension,060dcffce7c8a60047f885390d587e58632a24f10474973ea83292584db55ff0,12/09/2024
12485-62F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,84aead0b81dd2320798f04d3f33c1c5b93172b69bef073796a0305c08265776b,12/09/2024
12485-62F,11279-98,La Banque Privee Saint-Germain,Fund of Funds,8b60005a0d22ee53a715164c059cc6af44a0d357b0865130e60dd8ed43510941,12/09/2024
12488-41F,51615-10,Partners Group Private Equity Performance Holding,Fund of Funds,1280f446123635a289523e2810625ad37265c7fcd9e3d6a248c962e1ec6b761a,12/09/2024
12488-41F,52457-86,Employers Insurance Company of Wausau,Insurance Company,97d7652f248f6db8a521e224d81a786a1d77da2ff5369ae3953edbb34d1d0768,12/09/2024
12488-41F,52468-30,Liberty Mutual Fire Insurance Company,Insurance Company,bebd38901b2aee1cb52f5181311e56ca1a977f58468898ce9e480ce44bc2890e,12/09/2024
12488-41F,52468-39,Liberty Mutual Insurance Company,Insurance Company,a2877b4fd0e339387fdd1999b6c9c3d99dc18dde53651eb7995311942b33fa7f,12/09/2024
12488-41F,52477-57,Peerless Insurance Company,Insurance Company,d76f014a18d253f10500109e6bdb5adfa4bc54ae5369e1e8b2b9a45138ef9ffd,12/09/2024
12488-41F,52468-21,Lincoln Life Assurance Company of Boston,Insurance Company,ef5cf889d445c9c6cb54c9ff3c213d900cb02733e342f6c618f58f03a1e51ea2,12/09/2024
12488-41F,42764-77,John D. and Catherine T. MacArthur Foundation,Foundation,bd5022a53751365cc3c0cac33aea673b388ace4c6be79b0c82ad223f786ba4c5,12/09/2024
12488-41F,65670-22,HP Incorporated Master Trust,Corporate Pension,174095d6158d8e3e327c78fb18d3ea6a209437124ff9ed5f7c4c1e84b3b353b1,12/09/2024
12488-41F,11105-47,Adams Street Partners,Fund of Funds,d058f8e080e4c3eb589ca8bea6c854489a55ef4ffa0c7f9b4b63d66a45698d8c,12/09/2024
12488-41F,11206-72,HarbourVest Partners,Fund of Funds,e17dd0896f8926d9e4fb94db094b7fdf1c170a060b8e97f4f9126921394b2a2f,12/09/2024
12488-41F,58938-22,Liberty Mutual Retirement Benefit Plan,Corporate Pension,9ea77357680e32f71965658d115e4798823830b439ee0519fdd4bac2f47a145b,12/09/2024
12488-41F,11182-69,Lexington Partners,Secondary LP,2e1cfaf5cd063073870dcfd024cbe477f2f2528277bbcd1c3587f37d45e93f89,12/09/2024
12488-41F,100646-92,HP 401 (K) Plan,Corporate Pension,aef7a0f0e3ed2eb736ca67a84cabf5b6f5bd270682fcc293459468ec355d389a,12/09/2024
12513-79F,11619-73,West Midlands Pension Fund,Public Pension Fund,fddef3aa161bd44aefc6b54191c6f516182dca37b7519b6f03b108fea2d48a09,12/09/2024
12513-79F,11566-36,European Investment Fund,Fund of Funds,2f975e31738a9738229bd7e0305779b3715addd1941e75e59be406ab064fc3bf,12/09/2024
12561-58F,11580-40,Knightsbridge Advisers,Fund of Funds,e5f9e651267dc946c1a724ea1163a91247a0545cd6fc2c4294f389f3b06a122e,12/09/2024
12561-58F,58761-01,The Swartz Foundation Ua 110594,Foundation,70c32a6accea5b2e564618d1880268ae76d7b8b1059e2dcb9b6f560775c8f6a7,12/09/2024
12561-58F,58548-70,Boy Scouts of America Master Pension Trust - Boy Scouts of America Retirement Plan For Employees,Corporate Pension,a99b6d680d1723a2a5a41dba23228b3d29bc6eac346d51179b9b96085a434fb1,12/09/2024
12561-58F,65670-22,HP Incorporated Master Trust,Corporate Pension,3e5e15d2d6b7701fae4bb79e3a247e6620a12c3df46a5c74b07c30e3ba7323dc,12/09/2024
12561-58F,11105-47,Adams Street Partners,Fund of Funds,739f5fa44c0d69f74ea6ee05439cd6733cc905729273b1338f22772041ee5bff,12/09/2024
12561-58F,11578-78,John S. and James L. Knight Foundation,Foundation,29f41c5be331ceac4c8a2e002ca5ca37b8311d3c5adebf5f124568c0d35f245f,12/09/2024
12561-58F,59007-79,Pension Benefit Guaranty,Government Agency,5378a7ac90375b1b21b76ac959f6ceaebbb607e0d9321aa3010546201ff0c187,12/09/2024
12561-58F,62410-51,SBC Master Pension Trust,Corporate Pension,7e27a12a56ff2ac3b04897909585383c7c5a5a45838e79bdf56552d3f5dcbeee,12/09/2024
12561-58F,100646-92,HP 401 (K) Plan,Corporate Pension,39f603365fb4a11935eae180a43cee0f5e245a4469ccea03a430a834421fffb0,12/09/2024
12567-34F,11079-46,California Public Employees' Retirement System,Public Pension Fund,23420d3b04d334b81e454a45b695835f66301e660ecc670d0cb46d30d5bcce01,12/13/2024
12567-34F,14781-07,Alameda County Employees' Retirement Association,Public Pension Fund,0a7294efe9e2139804672f4b75b3827fba77d93212d6be875ba28b12c34e646b,12/13/2024
12567-34F,40435-93,Tennessee Consolidated Retirement System,Public Pension Fund,2fe31d1101b7f29030af47a145398fcbeec25783ec1a267a32cdbf7f51aa9991,12/13/2024
12567-34F,26033-50,Utah Capital Investment,Fund of Funds,fd1675bc952bf359bb6b6de804b152b69a4f975e9351c28531b7614759251924,12/13/2024
12567-34F,11592-10,New Mexico Public Employees' Retirement Association,Public Pension Fund,d6e650a3d33813968e0b97a9bd68b2aa66faa49efd821abfea87becee492409b,12/13/2024
12567-34F,11616-58,Regents of the University of California,Endowment,b2fd09c71a9dcd3e235495467a3eaf90024bfd3857686ef3b35781fca56442c9,12/13/2024
12567-34F,42257-08,Texas County & District Retirement System,Public Pension Fund,9f7473ab7af9201f52bd701f39e42d3e905e309fe1b2a5759a02178cc4ba3a11,12/13/2024
12567-34F,11588-14,Michigan Department of Treasury,Government Agency,962fc0d8662e70e12dedf71bb1ac4ec949c5fb31939d900b7b0ec4db383293c5,12/13/2024
12567-34F,11576-53,Indiana State Teachers' Retirement System,Public Pension Fund,6830b77602c343dc83901b42a9e14fb59f99120be98a6e5254deae69631dd6fd,12/13/2024
